url_length,domain_length,tld,has_ip,num_special_chars,has_https,has_www
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
82,34,com,0,2,1,1
76,34,com,0,1,1,1
74,34,com,0,1,1,1
74,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,2,1,1
76,34,com,0,1,1,1
77,34,com,0,1,1,1
79,34,com,0,1,1,1
79,34,com,0,1,1,1
76,34,com,0,1,1,1
84,34,com,0,3,1,1
82,34,com,0,1,1,1
80,34,com,0,1,1,1
75,34,com,0,1,1,1
76,34,com,0,1,1,1
79,34,com,0,1,1,1
79,34,com,0,1,1,1
77,34,com,0,1,1,1
77,34,com,0,1,1,1
82,34,com,0,2,1,1
82,34,com,0,2,1,1
82,34,com,0,2,1,1
82,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
85,34,com,0,2,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
69,34,com,0,1,1,1
74,34,com,0,1,1,1
86,34,com,0,2,1,1
77,34,com,0,1,1,1
78,34,com,0,1,1,1
76,34,com,0,1,1,1
76,34,com,0,1,1,1
74,34,com,0,1,1,1
77,34,com,0,1,1,1
78,34,com,0,1,1,1
79,34,com,0,1,1,1
92,34,com,0,3,1,1
77,34,com,0,1,1,1
77,34,com,0,1,1,1
78,34,com,0,1,1,1
78,34,com,0,1,1,1
76,34,com,0,1,1,1
81,34,com,0,2,1,1
78,34,com,0,1,1,1
76,34,com,0,1,1,1
78,34,com,0,2,1,1
78,34,com,0,2,1,1
75,34,com,0,1,1,1
76,34,com,0,1,1,1
79,34,com,0,1,1,1
72,30,com,0,3,1,1
63,19,ca,0,4,1,1
71,19,ca,0,5,1,1
64,19,ca,0,1,1,1
69,19,ca,0,1,1,1
74,19,ca,0,2,1,1
69,19,ca,0,1,1,1
65,19,ca,0,1,1,1
65,19,ca,0,1,1,1
65,19,ca,0,1,1,1
67,19,ca,0,1,1,1
71,19,ca,0,2,1,1
71,19,ca,0,2,1,1
70,19,ca,0,1,1,1
63,19,ca,0,2,1,1
46,19,ca,0,2,1,1
46,19,ca,0,2,1,1
46,19,ca,0,2,1,1
66,19,ca,0,1,1,1
66,19,ca,0,1,1,1
66,19,ca,0,1,1,1
66,19,ca,0,1,1,1
66,19,ca,0,1,1,1
65,19,ca,0,1,1,1
65,19,ca,0,1,1,1
71,19,ca,0,2,1,1
81,19,ca,0,2,1,1
80,19,ca,0,2,1,1
81,19,ca,0,2,1,1
80,19,ca,0,2,1,1
42,19,ca,0,0,1,1
73,19,ca,0,1,1,1
74,19,ca,0,1,1,1
61,19,ca,0,0,1,1
61,19,ca,0,1,1,1
54,19,ca,0,0,1,1
70,19,ca,0,1,1,1
69,19,ca,0,1,1,1
70,19,ca,0,1,1,1
54,19,ca,0,0,1,1
63,19,ca,0,1,1,1
54,19,ca,0,0,1,1
54,19,ca,0,0,1,1
55,19,ca,0,0,1,1
53,19,ca,0,0,1,1
65,19,ca,0,1,1,1
59,20,com,0,0,1,1
52,31,ca,0,0,1,1
51,19,by,0,2,1,1
60,16,gov,0,0,1,1
84,21,net,0,8,1,1
69,24,edu,0,6,1,1
85,36,edu,0,1,1,1
69,29,edu,0,1,1,1
73,33,com,0,0,1,1
73,33,com,0,0,1,1
79,20,edu,0,5,1,1
81,31,net,0,5,1,1
81,31,net,0,5,1,1
77,31,net,0,3,1,1
84,31,net,0,5,1,1
75,31,net,0,2,1,1
91,31,net,0,7,1,1
93,31,net,0,7,1,1
91,31,net,0,5,1,1
57,19,edu,0,0,1,1
57,19,edu,0,0,1,1
83,30,com,0,4,1,1
77,23,com,0,2,1,1
52,23,ca,0,0,1,1
59,29,com,0,1,1,1
60,29,com,0,1,1,1
67,29,com,0,0,1,1
65,29,com,0,0,1,1
67,29,com,0,0,1,1
64,29,com,0,0,1,1
64,29,com,0,0,1,1
71,29,com,0,2,1,1
48,20,edu,0,0,1,1
69,25,com,0,2,1,1
66,20,org,0,2,1,1
57,20,org,0,4,1,1
58,23,net,0,2,1,1
49,23,net,0,1,1,1
60,23,net,0,4,1,1
55,23,net,0,2,1,1
45,27,com,0,0,1,1
35,26,ca,0,0,1,1
67,26,ca,0,0,1,1
68,26,ca,0,0,1,1
68,26,ca,0,0,1,1
69,21,uk,0,0,1,1
52,21,uk,0,0,1,1
54,21,uk,0,0,1,1
102,20,com,0,12,1,1
63,25,org,0,1,1,1
60,25,org,0,1,1,1
78,22,edu,0,6,1,1
66,22,edu,0,6,1,1
60,25,org,0,1,1,1
93,31,com,0,2,1,1
90,31,com,0,1,1,1
87,31,com,0,1,1,1
87,31,com,0,1,1,1
87,15,org,0,7,1,1
30,21,ca,0,0,1,1
46,21,ca,0,0,1,1
48,21,ca,0,0,1,1
42,21,ca,0,0,1,1
43,21,ca,0,0,1,1
50,16,com,0,1,1,1
61,26,edu,0,0,1,1
42,33,com,0,0,1,1
71,30,com,0,2,1,1
27,18,net,0,0,1,1
37,28,com,0,1,1,1
71,62,tel,0,2,1,1
32,23,com,0,0,1,1
43,20,com,0,0,1,1
30,21,com,0,0,1,1
35,26,org,0,0,1,1
40,18,edu,0,0,1,1
61,20,edu,0,1,1,1
35,21,com,0,0,1,1
80,21,com,0,4,1,1
38,21,com,0,0,1,1
58,15,com,0,2,1,1
67,15,com,0,2,1,1
37,28,com,0,0,1,1
31,22,com,0,1,1,1
37,28,com,0,0,1,1
29,20,com,0,0,1,1
26,17,com,0,0,1,1
70,17,com,0,5,1,1
102,17,com,0,12,1,1
124,17,com,0,13,1,1
76,17,com,0,5,1,1
62,18,com,0,1,1,1
32,23,com,0,0,1,1
94,26,com,0,7,1,1
35,26,com,0,0,1,1
40,17,com,0,0,1,1
32,23,com,0,1,1,1
37,28,com,0,0,1,1
37,28,com,0,1,1,1
36,27,com,0,0,1,1
36,27,gov,0,0,1,1
33,24,com,0,0,1,1
39,30,org,0,0,1,1
36,27,com,0,0,1,1
31,22,com,0,0,1,1
33,24,com,0,0,1,1
33,24,com,0,0,1,1
34,25,com,0,0,1,1
51,42,com,0,0,1,1
67,16,net,0,3,1,1
37,28,com,0,0,1,1
48,28,com,0,0,1,1
38,29,com,0,0,1,1
28,19,com,0,1,1,1
36,27,com,0,0,1,1
40,31,net,0,0,1,1
45,36,uk,0,1,1,1
40,31,org,0,0,1,1
33,24,com,0,0,1,1
26,17,com,0,0,1,1
35,26,edu,0,0,1,1
57,26,edu,0,0,1,1
42,33,com,0,2,1,1
50,41,com,0,2,1,1
39,30,com,0,1,1,1
37,28,com,0,1,1,1
45,18,com,0,2,1,1
38,29,com,0,0,1,1
40,31,com,0,0,1,1
38,29,com,0,0,1,1
43,34,com,0,0,1,1
31,22,com,0,0,1,1
36,27,com,0,0,1,1
31,22,net,0,0,1,1
41,32,com,0,0,1,1
35,26,com,0,0,1,1
36,27,com,0,0,1,1
43,34,com,0,0,1,1
33,24,com,0,0,1,1
33,24,net,0,0,1,1
29,20,com,0,0,1,1
27,18,com,0,1,1,1
40,31,com,0,0,1,1
81,34,com,0,4,1,1
33,15,com,0,0,1,1
37,28,com,0,0,1,1
29,20,net,0,0,1,1
68,31,com,0,1,1,1
58,22,com,0,3,1,1
72,22,com,0,6,1,1
90,24,com,0,5,1,1
114,24,com,0,7,1,1
127,24,com,0,9,1,1
112,24,com,0,7,1,1
52,26,com,0,0,1,1
36,27,com,0,0,1,1
69,30,com,0,1,1,1
49,21,com,0,4,1,1
58,22,com,0,3,1,1
58,22,com,0,3,1,1
79,29,com,0,6,1,1
61,32,com,0,0,1,1
64,32,com,0,0,1,1
41,32,com,0,0,1,1
26,17,jobs,0,0,1,1
32,23,com,0,0,1,1
61,23,com,0,2,1,1
41,32,com,0,0,1,1
181,23,com,0,19,1,1
36,27,com,0,0,1,1
59,27,org,0,2,1,1
59,27,org,0,2,1,1
59,27,org,0,2,1,1
54,27,org,0,2,1,1
54,27,org,0,2,1,1
56,25,org,0,1,1,1
33,24,mobi,0,0,1,1
55,23,com,0,3,1,1
81,30,com,0,6,1,1
28,19,no,0,1,1,1
34,14,com,0,0,1,1
52,21,com,0,0,1,1
45,28,com,0,0,1,1
63,31,com,0,3,1,1
43,23,com,0,1,1,1
75,66,com,0,5,1,1
76,31,com,0,3,1,1
44,22,com,0,0,1,1
76,26,com,0,4,1,1
49,24,com,0,2,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
83,24,com,0,7,1,1
55,24,com,0,4,1,1
96,24,com,0,7,1,1
65,24,com,0,4,1,1
63,24,com,0,5,1,1
84,24,com,0,6,1,1
53,24,com,0,1,1,1
64,24,com,0,2,1,1
45,24,com,0,1,1,1
43,24,com,0,1,1,1
50,24,com,0,2,1,1
47,24,com,0,1,1,1
45,24,com,0,1,1,1
46,24,com,0,1,1,1
51,24,com,0,2,1,1
51,24,com,0,2,1,1
46,24,com,0,1,1,1
62,24,com,0,3,1,1
50,24,com,0,2,1,1
46,24,com,0,2,1,1
49,24,com,0,2,1,1
50,24,com,0,1,1,1
48,24,com,0,1,1,1
52,24,com,0,1,1,1
51,24,com,0,2,1,1
45,24,com,0,1,1,1
76,33,com,0,3,1,1
90,31,com,0,7,1,1
66,15,com,0,0,1,1
90,31,com,0,4,1,1
51,33,gov,0,0,1,1
55,21,com,0,0,1,1
79,33,edu,0,3,1,1
41,22,com,0,2,1,1
67,20,org,0,4,1,1
69,20,org,0,5,1,1
64,24,com,0,2,1,1
64,24,com,0,2,1,1
105,25,com,0,9,1,1
96,38,com,0,6,1,1
24,15,com,0,0,1,1
53,18,com,0,2,1,1
47,18,com,0,2,1,1
58,18,com,0,2,1,1
53,18,com,0,1,1,1
47,18,com,0,2,1,1
41,18,com,0,0,1,1
86,32,com,0,2,1,1
56,23,org,0,2,1,1
25,11,ca,0,0,1,1
31,11,ca,0,0,1,1
30,21,org,0,0,1,1
25,16,us,0,0,1,1
46,23,edu,0,0,1,1
30,21,edu,0,0,1,1
96,24,com,0,7,1,1
48,18,org,0,2,1,1
55,21,pl,0,1,1,1
41,32,com,0,1,1,1
71,22,edu,0,4,1,1
28,19,com,0,0,1,1
67,20,com,0,4,1,1
41,23,com,0,0,1,1
76,32,com,0,4,1,1
85,28,com,0,6,1,1
27,18,com,0,0,1,1
58,35,com,0,0,1,1
39,30,com,0,0,1,1
45,36,com,0,0,1,1
33,24,com,0,0,1,1
63,16,it,0,5,1,1
32,23,com,0,0,1,1
67,20,com,0,7,1,1
31,22,org,0,0,1,1
61,20,com,0,2,1,1
33,24,com,0,0,1,1
46,24,com,0,1,1,1
43,24,com,0,1,1,1
52,24,com,0,1,1,1
43,28,com,0,0,1,1
30,21,com,0,0,1,1
46,37,com,0,0,1,1
32,23,com,0,0,1,1
83,23,com,0,5,1,1
96,23,com,0,9,1,1
70,23,com,0,5,1,1
92,23,com,0,7,1,1
31,22,com,0,0,1,1
39,30,org,0,0,1,1
89,28,com,0,4,1,1
82,28,com,0,3,1,1
67,35,com,0,5,1,1
33,24,com,0,0,1,1
108,30,com,0,9,1,1
41,17,com,0,1,1,1
25,16,org,0,0,1,1
35,26,com,0,0,1,1
162,19,com,0,15,1,1
43,19,com,0,0,1,1
122,19,com,0,12,1,1
116,19,com,0,11,1,1
72,19,com,0,2,1,1
88,19,com,0,5,1,1
41,32,com,0,2,1,1
82,26,com,0,6,1,1
57,24,edu,0,2,1,1
46,24,edu,0,1,1,1
39,30,ca,0,1,1,1
65,16,com,0,8,1,1
73,16,com,0,6,1,1
37,28,ca,0,1,1,1
52,28,ca,0,2,1,1
66,28,ca,0,2,1,1
32,19,edu,0,0,1,1
70,24,edu,0,0,1,1
74,24,edu,0,0,1,1
25,16,com,0,0,1,1
37,20,com,0,0,1,1
57,27,gov,0,2,1,1
28,19,com,0,0,1,1
28,19,com,0,0,1,1
26,17,com,0,0,1,1
38,15,org,0,1,1,1
61,22,com,0,2,1,1
56,31,com,0,1,1,1
24,15,com,0,0,1,1
58,16,com,0,6,1,1
76,33,com,0,2,1,1
21,12,com,0,0,1,1
81,25,com,0,8,1,1
29,20,com,0,0,1,1
86,14,com,0,7,1,1
73,14,com,0,5,1,1
76,24,com,0,4,1,1
35,20,com,0,2,1,1
61,24,com,0,2,1,1
86,28,com,0,5,1,1
73,24,com,0,2,1,1
59,25,edu,0,0,1,1
46,27,com,0,0,1,1
47,16,com,0,1,1,1
67,29,com,0,2,1,1
74,21,org,0,4,1,1
85,29,com,0,6,1,1
47,20,com,0,1,1,1
49,20,com,0,1,1,1
36,24,com,0,0,1,1
36,27,com,0,0,1,1
35,26,com,0,0,1,1
30,21,com,0,0,1,1
60,26,com,0,1,1,1
59,28,com,0,0,1,1
59,28,com,0,0,1,1
55,28,com,0,0,1,1
55,28,com,0,0,1,1
55,28,com,0,0,1,1
56,28,com,0,1,1,1
57,28,com,0,0,1,1
41,32,com,0,0,1,1
104,18,com,0,8,1,1
104,18,com,0,9,1,1
104,18,com,0,6,1,1
101,18,com,0,8,1,1
92,18,com,0,8,1,1
87,18,com,0,7,1,1
104,18,com,0,9,1,1
104,18,com,0,7,1,1
104,18,com,0,9,1,1
104,18,com,0,9,1,1
104,18,com,0,9,1,1
91,18,com,0,6,1,1
91,18,com,0,6,1,1
86,18,com,0,7,1,1
94,18,com,0,7,1,1
106,18,com,0,10,1,1
104,18,com,0,8,1,1
104,18,com,0,7,1,1
60,18,com,0,1,1,1
85,18,com,0,7,1,1
104,18,com,0,10,1,1
104,18,com,0,9,1,1
104,18,com,0,9,1,1
104,18,com,0,10,1,1
60,18,com,0,2,1,1
95,18,com,0,8,1,1
104,18,com,0,10,1,1
89,18,com,0,5,1,1
85,18,com,0,6,1,1
83,18,com,0,6,1,1
104,18,com,0,7,1,1
104,18,com,0,8,1,1
59,18,com,0,1,1,1
89,18,com,0,5,1,1
92,18,com,0,5,1,1
90,18,com,0,6,1,1
104,18,com,0,7,1,1
72,18,com,0,3,1,1
89,18,com,0,7,1,1
81,18,com,0,5,1,1
104,18,com,0,8,1,1
101,18,com,0,7,1,1
81,18,com,0,4,1,1
75,18,com,0,4,1,1
104,18,com,0,10,1,1
95,18,com,0,9,1,1
68,18,com,0,3,1,1
96,18,com,0,7,1,1
102,18,com,0,9,1,1
95,18,com,0,7,1,1
94,18,com,0,7,1,1
106,18,com,0,8,1,1
104,18,com,0,10,1,1
104,18,com,0,11,1,1
79,18,com,0,5,1,1
98,18,com,0,8,1,1
94,18,com,0,7,1,1
80,18,com,0,6,1,1
104,18,com,0,9,1,1
60,18,com,0,1,1,1
85,18,com,0,6,1,1
66,18,com,0,3,1,1
71,18,com,0,3,1,1
104,18,com,0,10,1,1
100,18,com,0,7,1,1
106,18,com,0,9,1,1
104,18,com,0,9,1,1
98,18,com,0,9,1,1
103,18,com,0,7,1,1
82,18,com,0,7,1,1
90,18,com,0,6,1,1
103,18,com,0,8,1,1
76,18,com,0,5,1,1
70,18,com,0,5,1,1
104,18,com,0,9,1,1
91,18,com,0,7,1,1
104,18,com,0,7,1,1
106,18,com,0,8,1,1
103,18,com,0,9,1,1
85,18,com,0,6,1,1
103,18,com,0,9,1,1
98,18,com,0,10,1,1
103,18,com,0,9,1,1
76,18,com,0,5,1,1
103,18,com,0,10,1,1
91,18,com,0,6,1,1
100,18,com,0,7,1,1
93,18,com,0,6,1,1
103,18,com,0,10,1,1
104,18,com,0,7,1,1
76,18,com,0,4,1,1
106,18,com,0,11,1,1
81,18,com,0,7,1,1
104,18,com,0,8,1,1
148,18,com,0,14,1,1
78,18,com,0,4,1,1
104,18,com,0,8,1,1
57,18,com,0,2,1,1
104,18,com,0,9,1,1
101,18,com,0,10,1,1
100,18,com,0,7,1,1
93,18,com,0,10,1,1
66,18,com,0,1,1,1
85,18,com,0,5,1,1
104,18,com,0,9,1,1
99,18,com,0,8,1,1
96,18,com,0,6,1,1
93,18,com,0,6,1,1
104,18,com,0,9,1,1
104,18,com,0,10,1,1
83,18,com,0,8,1,1
104,18,com,0,9,1,1
104,18,com,0,9,1,1
94,18,com,0,11,1,1
96,18,com,0,7,1,1
96,18,com,0,9,1,1
104,18,com,0,11,1,1
104,18,com,0,8,1,1
66,18,com,0,2,1,1
105,18,com,0,8,1,1
106,18,com,0,10,1,1
98,18,com,0,9,1,1
90,18,com,0,6,1,1
70,18,com,0,3,1,1
85,18,com,0,5,1,1
97,18,com,0,9,1,1
94,18,com,0,8,1,1
104,18,com,0,8,1,1
95,18,com,0,7,1,1
71,18,com,0,4,1,1
103,18,com,0,8,1,1
101,18,com,0,8,1,1
102,18,com,0,8,1,1
106,18,com,0,10,1,1
85,18,com,0,5,1,1
104,18,com,0,10,1,1
92,18,com,0,8,1,1
79,18,com,0,5,1,1
104,18,com,0,10,1,1
153,18,com,0,15,1,1
71,18,com,0,4,1,1
72,18,com,0,3,1,1
104,18,com,0,8,1,1
74,18,com,0,4,1,1
94,18,com,0,5,1,1
76,18,com,0,4,1,1
102,18,com,0,8,1,1
83,18,com,0,5,1,1
73,18,com,0,4,1,1
103,18,com,0,10,1,1
104,18,com,0,10,1,1
93,18,com,0,8,1,1
80,18,com,0,6,1,1
70,18,com,0,4,1,1
91,18,com,0,9,1,1
99,18,com,0,9,1,1
80,18,com,0,6,1,1
100,18,com,0,8,1,1
104,18,com,0,9,1,1
104,18,com,0,8,1,1
78,18,com,0,5,1,1
78,18,com,0,3,1,1
45,36,com,0,0,1,1
111,29,com,0,9,1,1
111,29,com,0,9,1,1
107,29,com,0,9,1,1
91,29,com,0,6,1,1
87,29,com,0,6,1,1
96,29,com,0,8,1,1
105,29,com,0,8,1,1
88,29,com,0,7,1,1
100,29,com,0,8,1,1
127,29,com,0,12,1,1
166,29,com,0,18,1,1
145,29,com,0,18,1,1
67,29,com,0,0,1,1
50,29,com,0,0,1,1
59,29,com,0,1,1,1
74,29,com,0,1,1,1
64,29,com,0,1,1,1
102,23,com,0,10,1,1
89,23,com,0,7,1,1
87,23,com,0,7,1,1
107,23,com,0,9,1,1
101,23,com,0,9,1,1
87,23,com,0,8,1,1
108,23,com,0,9,1,1
88,23,com,0,8,1,1
81,23,com,0,8,1,1
109,23,com,0,8,1,1
101,23,com,0,9,1,1
112,23,com,0,9,1,1
105,23,com,0,9,1,1
87,23,com,0,7,1,1
94,23,com,0,9,1,1
125,23,com,0,10,1,1
110,23,com,0,10,1,1
96,23,com,0,8,1,1
77,30,com,0,4,1,1
127,30,com,0,10,1,1
100,30,com,0,10,1,1
129,30,com,0,12,1,1
123,30,com,0,11,1,1
139,30,com,0,13,1,1
116,30,com,0,12,1,1
130,30,com,0,15,1,1
57,30,com,0,1,1,1
72,30,com,0,3,1,1
84,30,com,0,3,1,1
60,30,com,0,1,1,1
108,32,com,0,10,1,1
98,32,com,0,7,1,1
108,32,com,0,9,1,1
94,32,com,0,8,1,1
112,32,com,0,9,1,1
124,32,com,0,11,1,1
100,32,com,0,9,1,1
125,30,com,0,9,1,1
136,31,com,0,13,1,1
95,31,com,0,7,1,1
86,31,com,0,6,1,1
51,31,com,0,0,1,1
95,31,com,0,6,1,1
139,31,com,0,12,1,1
112,31,com,0,11,1,1
197,31,com,0,23,1,1
185,31,com,0,19,1,1
134,31,com,0,14,1,1
132,31,com,0,15,1,1
130,31,com,0,14,1,1
117,31,com,0,12,1,1
173,31,com,0,17,1,1
135,31,com,0,15,1,1
152,31,com,0,18,1,1
147,31,com,0,14,1,1
135,31,com,0,16,1,1
155,31,com,0,18,1,1
159,31,com,0,19,1,1
61,31,com,0,0,1,1
72,31,com,0,2,1,1
83,31,com,0,2,1,1
56,31,com,0,1,1,1
67,31,com,0,1,1,1
73,31,com,0,1,1,1
61,31,com,0,1,1,1
71,31,com,0,1,1,1
67,31,com,0,1,1,1
65,31,com,0,1,1,1
60,31,com,0,1,1,1
71,31,com,0,1,1,1
67,31,com,0,0,1,1
107,20,com,0,14,1,1
105,20,com,0,13,1,1
133,20,com,0,16,1,1
129,20,com,0,14,1,1
110,20,com,0,9,1,1
125,20,com,0,12,1,1
106,20,com,0,11,1,1
119,20,com,0,12,1,1
110,20,com,0,12,1,1
112,20,com,0,10,1,1
126,20,com,0,12,1,1
122,20,com,0,12,1,1
176,20,com,0,17,1,1
125,20,com,0,10,1,1
127,20,com,0,12,1,1
131,20,com,0,12,1,1
139,20,com,0,13,1,1
143,20,com,0,14,1,1
110,20,com,0,10,1,1
112,20,com,0,10,1,1
129,20,com,0,11,1,1
135,20,com,0,14,1,1
49,20,com,0,1,1,1
50,20,com,0,1,1,1
50,20,com,0,1,1,1
57,20,com,0,1,1,1
49,20,com,0,1,1,1
76,20,com,0,3,1,1
50,20,com,0,1,1,1
56,20,com,0,2,1,1
63,20,com,0,2,1,1
49,20,com,0,1,1,1
64,20,com,0,2,1,1
108,24,com,0,11,1,1
110,24,com,0,9,1,1
106,24,com,0,9,1,1
94,24,com,0,8,1,1
132,24,com,0,13,1,1
110,24,com,0,12,1,1
123,24,com,0,13,1,1
153,24,com,0,17,1,1
112,24,com,0,11,1,1
124,24,com,0,14,1,1
131,24,com,0,14,1,1
50,24,com,0,1,1,1
59,24,com,0,0,1,1
51,24,com,0,1,1,1
67,24,com,0,1,1,1
65,24,com,0,1,1,1
50,24,com,0,0,1,1
53,24,com,0,1,1,1
121,27,com,0,12,1,1
117,27,com,0,11,1,1
135,27,com,0,14,1,1
50,27,com,0,0,1,1
53,27,com,0,1,1,1
65,27,com,0,3,1,1
88,27,com,0,4,1,1
109,27,com,0,9,1,1
126,41,com,0,10,1,1
139,41,com,0,11,1,1
122,25,com,0,9,1,1
99,25,com,0,6,1,1
124,25,com,0,9,1,1
102,25,com,0,6,1,1
109,25,com,0,10,1,1
54,25,com,0,1,1,1
45,25,com,0,0,1,1
78,28,net,0,4,1,1
120,34,com,0,9,1,1
135,34,com,0,14,1,1
62,34,com,0,1,1,1
52,22,com,0,1,1,1
49,22,com,0,1,1,1
66,30,com,0,1,1,1
64,30,com,0,1,1,1
106,28,com,0,9,1,1
105,28,com,0,10,1,1
156,22,com,0,14,1,1
154,22,com,0,15,1,1
154,22,com,0,15,1,1
144,31,com,0,14,1,1
66,31,com,0,1,1,1
94,24,com,0,9,1,1
72,24,com,0,6,1,1
95,24,com,0,8,1,1
75,24,com,0,6,1,1
73,24,com,0,6,1,1
71,24,com,0,6,1,1
69,24,com,0,6,1,1
73,24,com,0,6,1,1
71,24,com,0,6,1,1
81,24,com,0,7,1,1
81,24,com,0,6,1,1
75,24,com,0,6,1,1
80,24,com,0,6,1,1
79,24,com,0,6,1,1
69,24,com,0,6,1,1
72,24,com,0,7,1,1
70,24,com,0,6,1,1
83,24,com,0,7,1,1
73,24,com,0,6,1,1
75,24,com,0,6,1,1
81,24,com,0,8,1,1
72,24,com,0,6,1,1
82,24,com,0,7,1,1
82,24,com,0,6,1,1
79,24,com,0,7,1,1
68,24,com,0,6,1,1
44,24,com,0,0,1,1
80,24,com,0,6,1,1
78,24,com,0,6,1,1
76,24,com,0,6,1,1
82,24,com,0,7,1,1
85,24,com,0,7,1,1
77,24,com,0,6,1,1
83,24,com,0,6,1,1
70,24,com,0,6,1,1
73,24,com,0,6,1,1
82,24,com,0,7,1,1
76,24,com,0,6,1,1
58,24,com,0,1,1,1
58,24,com,0,1,1,1
58,24,com,0,1,1,1
62,24,com,0,1,1,1
60,24,com,0,1,1,1
60,24,com,0,1,1,1
58,24,com,0,1,1,1
58,24,com,0,1,1,1
59,24,com,0,1,1,1
58,24,com,0,1,1,1
69,24,com,0,1,1,1
63,24,com,0,1,1,1
61,24,com,0,1,1,1
66,24,com,0,1,1,1
62,24,com,0,1,1,1
65,24,com,0,1,1,1
64,24,com,0,1,1,1
63,24,com,0,1,1,1
66,24,com,0,1,1,1
61,24,com,0,1,1,1
66,24,com,0,1,1,1
61,24,com,0,1,1,1
61,24,com,0,1,1,1
61,24,com,0,1,1,1
62,24,com,0,1,1,1
59,24,com,0,1,1,1
72,24,com,0,1,1,1
64,24,com,0,1,1,1
68,24,com,0,1,1,1
73,24,com,0,2,1,1
74,24,com,0,2,1,1
72,24,com,0,2,1,1
79,24,com,0,3,1,1
70,24,com,0,2,1,1
63,24,com,0,1,1,1
77,24,com,0,3,1,1
79,24,com,0,4,1,1
85,24,com,0,4,1,1
92,24,com,0,5,1,1
77,24,com,0,4,1,1
87,24,com,0,4,1,1
74,24,com,0,3,1,1
73,24,com,0,3,1,1
76,24,com,0,4,1,1
75,24,com,0,3,1,1
74,24,com,0,3,1,1
84,24,com,0,4,1,1
79,24,com,0,4,1,1
81,24,com,0,4,1,1
77,24,com,0,4,1,1
83,24,com,0,4,1,1
77,24,com,0,4,1,1
84,24,com,0,3,1,1
72,24,com,0,3,1,1
82,24,com,0,4,1,1
91,24,com,0,4,1,1
84,24,com,0,5,1,1
77,24,com,0,4,1,1
83,24,com,0,4,1,1
80,24,com,0,4,1,1
68,24,com,0,3,1,1
88,24,com,0,4,1,1
87,24,com,0,5,1,1
77,24,com,0,4,1,1
88,24,com,0,4,1,1
86,24,com,0,5,1,1
89,24,com,0,4,1,1
81,24,com,0,4,1,1
54,24,com,0,1,1,1
67,24,com,0,1,1,1
67,24,com,0,1,1,1
53,24,com,0,1,1,1
66,24,com,0,3,1,1
51,24,com,0,1,1,1
54,24,com,0,1,1,1
55,24,com,0,1,1,1
58,24,com,0,1,1,1
67,24,com,0,1,1,1
53,24,com,0,1,1,1
51,24,com,0,1,1,1
50,24,com,0,1,1,1
50,24,com,0,1,1,1
61,24,com,0,1,1,1
53,24,com,0,1,1,1
54,24,com,0,1,1,1
52,24,com,0,1,1,1
55,24,com,0,2,1,1
66,24,com,0,3,1,1
53,24,com,0,1,1,1
52,24,com,0,1,1,1
55,24,com,0,1,1,1
58,24,com,0,1,1,1
54,24,com,0,1,1,1
63,24,com,0,1,1,1
51,24,com,0,1,1,1
62,24,com,0,1,1,1
53,24,com,0,1,1,1
53,24,com,0,1,1,1
64,24,com,0,1,1,1
54,24,com,0,1,1,1
68,24,com,0,1,1,1
62,24,com,0,1,1,1
71,24,com,0,4,1,1
68,24,com,0,2,1,1
53,24,com,0,1,1,1
53,24,com,0,1,1,1
52,24,com,0,1,1,1
67,24,com,0,2,1,1
78,24,com,0,2,1,1
58,24,com,0,1,1,1
54,24,com,0,1,1,1
54,24,com,0,1,1,1
65,24,com,0,1,1,1
55,24,com,0,1,1,1
61,24,com,0,1,1,1
59,24,com,0,1,1,1
67,24,com,0,2,1,1
62,24,com,0,3,1,1
53,24,com,0,1,1,1
52,24,com,0,1,1,1
56,24,com,0,1,1,1
56,24,com,0,1,1,1
61,24,com,0,1,1,1
90,24,com,0,4,1,1
58,24,com,0,1,1,1
54,24,com,0,1,1,1
65,24,com,0,1,1,1
